2025-03-25 22:32:17.284 | INFO     | __main__:main:134 - ======================
2025-03-25 22:32:17.285 | INFO     | __main__:main:135 - STARTING data_prep.py
2025-03-25 22:32:17.285 | INFO     | __main__:main:136 - ======================
2025-03-25 22:32:17.286 | INFO     | __main__:clean_customers:40 - ========================
2025-03-25 22:32:17.286 | INFO     | __main__:clean_customers:41 - Starting CUSTOMERS prep
2025-03-25 22:32:17.287 | INFO     | __main__:clean_customers:42 - ========================
2025-03-25 22:32:17.287 | INFO     | __main__:read_raw_data:23 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\customers_data.csv.
2025-03-25 22:32:17.310 | INFO     | __main__:save_prepared_data:36 - Data saved to C:\Projects\smart-store-kiruthikaa\data\prepared\customers_data_prepared.csv
2025-03-25 22:32:17.314 | INFO     | __main__:clean_products:72 - ========================
2025-03-25 22:32:17.317 | INFO     | __main__:clean_products:73 - Starting PRODUCTS prep
2025-03-25 22:32:17.318 | INFO     | __main__:clean_products:74 - ========================
2025-03-25 22:32:17.319 | INFO     | __main__:read_raw_data:23 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\products_data.csv.
2025-03-25 22:34:48.875 | INFO     | utils.logger:<module>:39 - Logging to file: logs\project_log.log
2025-03-25 22:34:48.878 | INFO     | __main__:main:132 - ======================
2025-03-25 22:34:48.878 | INFO     | __main__:main:133 - STARTING data_prep.py
2025-03-25 22:34:48.878 | INFO     | __main__:main:134 - ======================
2025-03-25 22:34:48.879 | INFO     | __main__:clean_customers:40 - ========================
2025-03-25 22:34:48.879 | INFO     | __main__:clean_customers:41 - Starting CUSTOMERS prep
2025-03-25 22:34:48.879 | INFO     | __main__:clean_customers:42 - ========================
2025-03-25 22:34:48.880 | INFO     | __main__:read_raw_data:23 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\customers_data.csv.
2025-03-25 22:35:06.097 | INFO     | utils.logger:<module>:39 - Logging to file: logs\project_log.log
2025-03-25 22:35:06.100 | INFO     | __main__:main:132 - ======================
2025-03-25 22:35:06.100 | INFO     | __main__:main:133 - STARTING data_prep.py
2025-03-25 22:35:06.100 | INFO     | __main__:main:134 - ======================
2025-03-25 22:35:06.101 | INFO     | __main__:clean_customers:40 - ========================
2025-03-25 22:35:06.101 | INFO     | __main__:clean_customers:41 - Starting CUSTOMERS prep
2025-03-25 22:35:06.101 | INFO     | __main__:clean_customers:42 - ========================
2025-03-25 22:35:06.101 | INFO     | __main__:read_raw_data:23 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\customers_data.csv.
2025-03-25 22:37:07.059 | INFO     | utils.logger:<module>:39 - Logging to file: logs\project_log.log
2025-03-25 22:37:07.061 | INFO     | __main__:main:132 - ======================
2025-03-25 22:37:07.062 | INFO     | __main__:main:133 - STARTING data_prep.py
2025-03-25 22:37:07.063 | INFO     | __main__:main:134 - ======================
2025-03-25 22:37:07.063 | INFO     | __main__:clean_customers:40 - ========================
2025-03-25 22:37:07.064 | INFO     | __main__:clean_customers:41 - Starting CUSTOMERS prep
2025-03-25 22:37:07.064 | INFO     | __main__:clean_customers:42 - ========================
2025-03-25 22:37:07.064 | INFO     | __main__:read_raw_data:23 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\customers_data.csv.
2025-03-25 22:38:48.131 | INFO     | utils.logger:<module>:39 - Logging to file: logs\project_log.log
2025-03-25 22:38:48.134 | INFO     | __main__:main:132 - ======================
2025-03-25 22:38:48.134 | INFO     | __main__:main:133 - STARTING data_prep.py
2025-03-25 22:38:48.134 | INFO     | __main__:main:134 - ======================
2025-03-25 22:38:48.134 | INFO     | __main__:clean_customers:40 - ========================
2025-03-25 22:38:48.135 | INFO     | __main__:clean_customers:41 - Starting CUSTOMERS prep
2025-03-25 22:38:48.135 | INFO     | __main__:clean_customers:42 - ========================
2025-03-25 22:38:48.136 | INFO     | __main__:read_raw_data:23 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\customers_data.csv.
2025-03-25 22:40:23.875 | INFO     | utils.logger:<module>:39 - Logging to file: logs\project_log.log
2025-03-25 22:40:23.877 | INFO     | __main__:main:141 - ======================
2025-03-25 22:40:23.877 | INFO     | __main__:main:142 - STARTING data_prep.py
2025-03-25 22:40:23.878 | INFO     | __main__:main:143 - ======================
2025-03-25 22:40:23.878 | INFO     | __main__:clean_customers:40 - ========================
2025-03-25 22:40:23.878 | INFO     | __main__:clean_customers:41 - Starting CUSTOMERS prep
2025-03-25 22:40:23.879 | INFO     | __main__:clean_customers:42 - ========================
2025-03-25 22:40:23.879 | INFO     | __main__:read_raw_data:23 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\customers_data.csv.
2025-03-25 22:40:23.898 | WARNING  | __main__:clean_customers:66 - Consistency check failed: Data still contains null values after cleaning.
2025-03-25 22:40:23.902 | INFO     | __main__:save_prepared_data:36 - Data saved to C:\Projects\smart-store-kiruthikaa\data\prepared\customers_data_prepared.csv
2025-03-25 22:40:23.902 | INFO     | __main__:clean_products:71 - ========================
2025-03-25 22:40:23.903 | INFO     | __main__:clean_products:72 - Starting PRODUCTS prep
2025-03-25 22:40:23.903 | INFO     | __main__:clean_products:73 - ========================
2025-03-25 22:40:23.904 | INFO     | __main__:read_raw_data:23 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\products_data.csv.
2025-03-25 22:40:23.916 | WARNING  | __main__:clean_products:101 - Consistency check failed: Data still contains null values after cleaning.
2025-03-25 22:40:23.920 | INFO     | __main__:save_prepared_data:36 - Data saved to C:\Projects\smart-store-kiruthikaa\data\prepared\products_data_prepared.csv
2025-03-25 22:40:23.921 | INFO     | __main__:clean_sales:106 - ========================
2025-03-25 22:40:23.921 | INFO     | __main__:clean_sales:107 - Starting SALES prep
2025-03-25 22:40:23.921 | INFO     | __main__:clean_sales:108 - ========================
2025-03-25 22:40:23.922 | INFO     | __main__:read_raw_data:23 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\sales_data.csv.
2025-03-25 22:40:23.939 | WARNING  | __main__:clean_sales:136 - Consistency check failed: Data still contains null values after cleaning.
2025-03-25 22:40:23.942 | INFO     | __main__:save_prepared_data:36 - Data saved to C:\Projects\smart-store-kiruthikaa\data\prepared\sales_data_prepared.csv
2025-03-25 22:40:23.943 | INFO     | __main__:main:149 - ======================
2025-03-25 22:40:23.943 | INFO     | __main__:main:150 - FINISHED data_prep.py
2025-03-25 22:40:23.943 | INFO     | __main__:main:151 - ======================
2025-03-25 22:42:51.544 | INFO     | utils.logger:<module>:39 - Logging to file: logs\project_log.log
2025-03-25 22:42:51.547 | INFO     | __main__:main:158 - ======================
2025-03-25 22:42:51.547 | INFO     | __main__:main:159 - STARTING data_prep.py
2025-03-25 22:42:51.548 | INFO     | __main__:main:160 - ======================
2025-03-25 22:42:51.548 | INFO     | __main__:clean_customers:40 - ========================
2025-03-25 22:42:51.549 | INFO     | __main__:clean_customers:41 - Starting CUSTOMERS prep
2025-03-25 22:42:51.549 | INFO     | __main__:clean_customers:42 - ========================
2025-03-25 22:42:51.550 | INFO     | __main__:read_raw_data:23 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\customers_data.csv.
2025-03-25 22:42:51.557 | INFO     | __main__:clean_customers:45 - Initial customers data shape: (14, 6)
2025-03-25 22:42:51.565 | INFO     | __main__:clean_customers:52 - Dropping rows with missing critical fields (CustomerID, Name)...
2025-03-25 22:42:51.567 | INFO     | __main__:clean_customers:57 - Fixing negative LoyaltyPoints...
2025-03-25 22:42:51.569 | INFO     | __main__:clean_customers:62 - Correcting name typos and replacing unknown/missing names...
2025-03-25 22:42:51.571 | INFO     | __main__:clean_customers:69 - Final customers data shape: (13, 6)
2025-03-25 22:45:09.024 | INFO     | utils.logger:<module>:39 - Logging to file: logs\project_log.log
2025-03-25 22:45:09.027 | INFO     | __main__:main:164 - ======================
2025-03-25 22:45:09.027 | INFO     | __main__:main:165 - STARTING data_prep.py
2025-03-25 22:45:09.027 | INFO     | __main__:main:166 - ======================
2025-03-25 22:45:09.028 | INFO     | __main__:clean_customers:40 - ========================
2025-03-25 22:45:09.028 | INFO     | __main__:clean_customers:41 - Starting CUSTOMERS prep
2025-03-25 22:45:09.029 | INFO     | __main__:clean_customers:42 - ========================
2025-03-25 22:45:09.029 | INFO     | __main__:read_raw_data:23 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\customers_data.csv.
2025-03-25 22:45:09.035 | INFO     | __main__:clean_customers:45 - Initial customers data shape: (14, 6)
2025-03-25 22:45:09.043 | INFO     | __main__:clean_customers:52 - Dropping rows with missing CustomerID or Name...
2025-03-25 22:45:09.046 | INFO     | __main__:clean_customers:57 - Fixing negative LoyaltyPoints...
2025-03-25 22:45:09.053 | INFO     | __main__:clean_customers:63 - Replacing missing names and correcting typos...
2025-03-25 22:45:09.057 | INFO     | __main__:clean_customers:71 - Null counts after cleaning:
CustomerID                0
Name                      0
Region                    0
JoinDate                  0
LoyaltyPoints             0
PreferredContactMethod    0
dtype: int64
2025-03-25 22:45:09.064 | INFO     | __main__:save_prepared_data:36 - Data saved to C:\Projects\smart-store-kiruthikaa\data\prepared\customers_data_prepared.csv
2025-03-25 22:45:09.064 | INFO     | __main__:clean_products:82 - ========================
2025-03-25 22:45:09.065 | INFO     | __main__:clean_products:83 - Starting PRODUCTS prep
2025-03-25 22:45:09.065 | INFO     | __main__:clean_products:84 - ========================
2025-03-25 22:45:09.066 | INFO     | __main__:read_raw_data:23 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\products_data.csv.
2025-03-25 22:45:09.069 | INFO     | __main__:clean_products:87 - Initial products data shape: (10, 6)
2025-03-25 22:45:09.074 | INFO     | __main__:clean_products:94 - Handling missing values and removing negative StockQuantity...
2025-03-25 22:45:09.076 | INFO     | __main__:clean_products:102 - Filtering outliers in UnitPrice...
2025-03-25 22:45:09.078 | INFO     | __main__:clean_products:108 - Correcting typos in Category column...
2025-03-25 22:45:09.081 | INFO     | __main__:clean_products:117 - Null counts after cleaning:
ProductID        0
ProductName      0
Category         0
UnitPrice        0
StockQuantity    0
Supplier         0
dtype: int64
2025-03-25 22:45:09.084 | INFO     | __main__:save_prepared_data:36 - Data saved to C:\Projects\smart-store-kiruthikaa\data\prepared\products_data_prepared.csv
2025-03-25 22:45:09.085 | INFO     | __main__:clean_sales:124 - ========================
2025-03-25 22:45:09.085 | INFO     | __main__:clean_sales:125 - Starting SALES prep
2025-03-25 22:45:09.086 | INFO     | __main__:clean_sales:126 - ========================
2025-03-25 22:45:09.086 | INFO     | __main__:read_raw_data:23 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\sales_data.csv.
2025-03-25 22:45:09.089 | INFO     | __main__:clean_sales:129 - Initial sales data shape: (96, 9)
2025-03-25 22:45:09.092 | INFO     | __main__:clean_sales:136 - Handling missing values and invalid data in sales...
2025-03-25 22:45:09.100 | INFO     | __main__:clean_sales:149 - Correcting typos in PaymentType column...
2025-03-25 22:45:09.103 | INFO     | __main__:clean_sales:157 - Null counts after cleaning:
TransactionID    0
SaleDate         0
CustomerID       0
ProductID        0
StoreID          0
CampaignID       0
SaleAmount       0
BonusPoints      0
PaymentType      0
dtype: int64
2025-03-25 22:47:28.685 | INFO     | utils.logger:<module>:39 - Logging to file: logs\project_log.log
2025-03-25 22:47:28.687 | INFO     | __main__:main:163 - ======================
2025-03-25 22:47:28.687 | INFO     | __main__:main:164 - STARTING data_prep.py
2025-03-25 22:47:28.688 | INFO     | __main__:main:165 - ======================
2025-03-25 22:47:28.688 | INFO     | __main__:clean_customers:40 - ========================
2025-03-25 22:47:28.688 | INFO     | __main__:clean_customers:41 - Starting CUSTOMERS prep
2025-03-25 22:47:28.688 | INFO     | __main__:clean_customers:42 - ========================
2025-03-25 22:47:28.688 | INFO     | __main__:read_raw_data:23 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\customers_data.csv.
2025-03-25 22:47:28.693 | INFO     | __main__:clean_customers:45 - Initial customers data shape: (14, 6)
2025-03-25 22:47:28.696 | INFO     | __main__:clean_customers:52 - Dropping rows with missing CustomerID or Name...
2025-03-25 22:47:28.698 | INFO     | __main__:clean_customers:57 - Fixing negative LoyaltyPoints...
2025-03-25 22:47:28.702 | INFO     | __main__:clean_customers:63 - Replacing missing names and correcting typos...
2025-03-25 22:47:28.706 | INFO     | __main__:clean_customers:71 - Null counts after cleaning:
CustomerID                0
Name                      0
Region                    0
JoinDate                  0
LoyaltyPoints             0
PreferredContactMethod    0
dtype: int64
2025-03-25 22:47:28.716 | INFO     | __main__:save_prepared_data:36 - Data saved to C:\Projects\smart-store-kiruthikaa\data\prepared\customers_data_prepared.csv
2025-03-25 22:47:28.716 | INFO     | __main__:clean_products:79 - ========================
2025-03-25 22:47:28.717 | INFO     | __main__:clean_products:80 - Starting PRODUCTS prep
2025-03-25 22:47:28.717 | INFO     | __main__:clean_products:81 - ========================
2025-03-25 22:47:28.717 | INFO     | __main__:read_raw_data:23 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\products_data.csv.
2025-03-25 22:47:28.720 | INFO     | __main__:clean_products:84 - Initial products data shape: (10, 6)
2025-03-25 22:47:28.723 | INFO     | __main__:clean_products:93 - Handling missing values and removing negative StockQuantity...
2025-03-25 22:47:28.726 | INFO     | __main__:clean_products:101 - Filtering outliers in UnitPrice...
2025-03-25 22:47:28.730 | INFO     | __main__:clean_products:106 - Correcting typos in Category column...
2025-03-25 22:47:28.732 | INFO     | __main__:clean_products:115 - Null counts after cleaning:
ProductID        0
ProductName      0
Category         0
UnitPrice        0
StockQuantity    1
Supplier         0
dtype: int64
2025-03-25 22:49:06.285 | INFO     | utils.logger:<module>:39 - Logging to file: logs\project_log.log
2025-03-25 22:49:06.287 | INFO     | __main__:main:94 - ======================
2025-03-25 22:49:06.288 | INFO     | __main__:main:95 - STARTING data_prep.py
2025-03-25 22:49:06.288 | INFO     | __main__:main:96 - ======================
2025-03-25 22:49:06.289 | INFO     | __main__:clean_products:40 - ========================
2025-03-25 22:49:06.289 | INFO     | __main__:clean_products:41 - Starting PRODUCTS prep
2025-03-25 22:49:06.290 | INFO     | __main__:clean_products:42 - ========================
2025-03-25 22:49:06.290 | INFO     | __main__:read_raw_data:23 - Reading raw data from C:\Projects\smart-store-kiruthikaa\data\raw\products_data.csv.
2025-03-25 22:49:06.296 | INFO     | __main__:clean_products:45 - Initial products data shape: (10, 6)
2025-03-25 22:49:06.299 | INFO     | __main__:clean_products:50 - Removed duplicates, new shape: (10, 6)
2025-03-25 22:49:06.299 | INFO     | __main__:clean_products:53 - Handling null values in each column...
2025-03-25 22:49:06.387 | INFO     | __main__:clean_products:66 - Filtering UnitPrice outliers...
